student_id,faculty,major,current_semester,gpa,interest_area,elective_code,elective_name,elective_term,course_difficulty,ects,success_probability,passed,gpa_risk
246764317,"School of Social Sciences, Business and Law",Management,4,2.66,Machine Learning,MGT410,Strategic Management,7,Easy,3,0.45,1,Medium
217070119,School of Education and Humanities,Pedagogy and Psychology,3,3.63,Law,EDU410,Inclusive Education,7,Hard,3,0.49,1,Low
223406156,School of IT and Applied Mathematics,Statistics and Data Science,6,3.24,"Statistics, Artificial Intelligence, Research",SDS305,Applied Statistics,5,Hard,5,0.64,1,Low
203261216,"School of Social Sciences, Business and Law",Management,8,2.44,Finance,MGT320,Project Management,5,Medium,5,0.52,1,High
245347301,"School of Social Sciences, Business and Law",Economics,8,3.04,"Research, Programming",ECO210,Microeconomics,3,Medium,5,0.61,1,Low
202439800,"School of Social Sciences, Business and Law",Economics,8,2.53,Machine Learning,ECO210,Microeconomics,3,Hard,3,0.43,1,Medium
206705104,School of IT and Applied Mathematics,Statistics and Data Science,7,2.32,Artificial Intelligence,SDS305,Applied Statistics,5,Medium,3,0.5,1,High
249993791,School of IT and Applied Mathematics,Information Systems,8,2.69,"Law, Machine Learning, Statistics",INF305,Database Systems,5,Hard,5,0.45,1,Medium
237960707,School of Education and Humanities,Pedagogy and Psychology,3,2.72,"Data Analysis, Artificial Intelligence",EDU210,Educational Psychology,3,Hard,5,0.46,1,Medium
231530987,School of IT and Applied Mathematics,Statistics and Data Science,2,2.86,Machine Learning,SDS306,Simulation Modeling,5,Medium,3,0.48,0,Medium
231435781,"School of Social Sciences, Business and Law",Finance,1,3.97,"Statistics, Education, Finance",FIN330,Investment Analysis,6,Medium,3,0.65,0,Low
233694586,School of Education and Humanities,Mathematics,7,2.33,"Statistics, Programming",MAT410,Functional Analysis,7,Easy,4,0.5,1,High
234314008,"School of Social Sciences, Business and Law",Finance,2,2.03,"Artificial Intelligence, Research, Machine Learning",FIN220,Corporate Finance,4,Hard,5,0.25,0,High
249221594,"School of Social Sciences, Business and Law",Finance,5,3.58,Programming,FIN330,Investment Analysis,6,Hard,4,0.49,0,Low
239393699,School of IT and Applied Mathematics,Statistics and Data Science,1,2.55,Programming,INF376,Natural Language Processing,7,Hard,3,0.33,0,Medium
216561283,"School of Social Sciences, Business and Law",Economics,7,2.47,Business,ECO210,Microeconomics,3,Hard,3,0.42,0,High
223166246,"School of Social Sciences, Business and Law",Management,4,3.85,Research,MGT210,Principles of Management,3,Medium,4,0.73,0,Low
247131519,"School of Social Sciences, Business and Law",International Law,3,3.13,"Law, Business, Programming",LAW210,International Public Law,3,Medium,3,0.72,0,Low
203646332,School of Education and Humanities,Pedagogy and Psychology,5,3.65,Statistics,EDU330,Teaching Methodologies,5,Easy,3,0.7,1,Low
238855435,School of Education and Humanities,Pedagogy and Psychology,7,2.84,"Research, Law",EDU330,Teaching Methodologies,5,Hard,5,0.48,1,Medium
237571108,School of Education and Humanities,Physics,7,3.73,"Law, Business, Data Analysis",PHY330,Electrodynamics,6,Hard,4,0.61,0,Low
216495448,School of Education and Humanities,Pedagogy and Psychology,5,3.47,Law,EDU410,Inclusive Education,7,Hard,5,0.47,0,Low
228650967,School of IT and Applied Mathematics,Computer Science,7,3.94,Artificial Intelligence,CSS350,Software Engineering,5,Hard,4,0.64,0,Low
215919703,School of Education and Humanities,Physics,7,2.89,Business,PHY310,Quantum Mechanics,5,Medium,5,0.58,0,Medium
235154349,School of Education and Humanities,Physics,8,2.17,"Education, Finance, Artificial Intelligence",PHY310,Quantum Mechanics,5,Hard,3,0.38,0,High
216684186,School of Education and Humanities,Pedagogy and Psychology,6,3.14,Finance,EDU410,Inclusive Education,7,Easy,3,0.52,0,Low
234242542,School of Education and Humanities,Physics,6,2.35,"Finance, Artificial Intelligence, Education",PHY410,Statistical Physics,7,Hard,5,0.3,1,High
211583657,"School of Social Sciences, Business and Law",International Law,6,3.02,"Programming, Data Analysis, Law",LAW210,International Public Law,3,Easy,5,0.7,1,Low
225798047,School of IT and Applied Mathematics,Information Systems,1,3.23,"Education, Programming, Business",INF305,Database Systems,5,Hard,4,0.43,1,Low
243440676,"School of Social Sciences, Business and Law",Management,8,3.05,"Programming, Law",MGT210,Principles of Management,3,Hard,4,0.51,0,Low
245729199,School of IT and Applied Mathematics,Statistics and Data Science,4,2.62,"Business, Education",SDS306,Simulation Modeling,5,Medium,3,0.44,1,Medium
244176652,"School of Social Sciences, Business and Law",Finance,7,3.47,Data Analysis,FIN220,Corporate Finance,4,Medium,5,0.67,0,Low
234534346,"School of Social Sciences, Business and Law",Finance,6,3.57,"Data Analysis, Finance",FIN220,Corporate Finance,4,Hard,3,0.69,0,Low
244908387,School of IT and Applied Mathematics,Computer Science,2,2.54,Law,CSS330,Operating Systems,5,Medium,5,0.43,1,Medium
201092494,School of IT and Applied Mathematics,Computer Science,3,2.89,Finance,CSS330,Operating Systems,5,Medium,4,0.48,1,Medium
227702235,School of Education and Humanities,Mathematics,6,2.4,"Artificial Intelligence, Research, Programming",MAT410,Functional Analysis,7,Hard,3,0.31,0,High
226784039,"School of Social Sciences, Business and Law",Finance,2,2.87,"Artificial Intelligence, Programming",FIN410,Risk Management,7,Easy,3,0.48,0,Medium
235380477,"School of Social Sciences, Business and Law",International Law,2,2.24,"Data Analysis, Artificial Intelligence",LAW410,International Arbitration,7,Easy,5,0.39,1,High
222071955,School of Education and Humanities,Mathematics,2,3.98,"Artificial Intelligence, Programming, Research",MAT410,Functional Analysis,7,Medium,5,0.65,1,Low
242733836,School of Education and Humanities,Physics,8,2.32,Statistics,PHY410,Statistical Physics,7,Easy,5,0.5,0,High
242852738,School of Education and Humanities,Mathematics,1,2.43,"Programming, Statistics, Research",MAT310,Abstract Algebra,5,Hard,4,0.31,0,High
225610907,"School of Social Sciences, Business and Law",International Law,8,3.61,"Machine Learning, Education, Statistics",LAW410,International Arbitration,7,Hard,4,0.59,1,Low
223388105,"School of Social Sciences, Business and Law",Finance,6,2.21,Programming,FIN330,Investment Analysis,6,Hard,4,0.38,1,High
221039789,"School of Social Sciences, Business and Law",Management,5,3.65,"Programming, Machine Learning",MGT410,Strategic Management,7,Hard,5,0.5,1,Low
231675922,School of Education and Humanities,Pedagogy and Psychology,5,2.95,"Data Analysis, Finance, Education",EDU330,Teaching Methodologies,5,Medium,4,0.59,0,Medium
211677364,"School of Social Sciences, Business and Law",International Law,6,3.33,"Law, Research",LAW410,International Arbitration,7,Easy,3,0.55,0,Low
222069830,"School of Social Sciences, Business and Law",International Law,3,3.21,"Education, Artificial Intelligence",LAW410,International Arbitration,7,Medium,4,0.53,1,Low
245194461,School of Education and Humanities,Physics,2,2.11,"Statistics, Education",PHY330,Electrodynamics,6,Hard,5,0.27,1,High
201719490,School of IT and Applied Mathematics,Information Systems,4,2.43,"Machine Learning, Education",INF305,Database Systems,5,Hard,5,0.31,1,High
236541540,School of Education and Humanities,Physics,8,3.5,"Programming, Statistics, Research",PHY410,Statistical Physics,7,Medium,3,0.68,1,Low
244510018,School of Education and Humanities,Physics,5,2.28,"Artificial Intelligence, Business, Statistics",PHY410,Statistical Physics,7,Hard,3,0.29,0,High
235530156,School of Education and Humanities,Mathematics,4,2.14,"Finance, Statistics, Education",MAT410,Functional Analysis,7,Easy,3,0.37,1,High
237438628,School of Education and Humanities,Mathematics,6,3.74,Programming,MAT330,Topology,6,Easy,4,0.71,1,Low
218296940,School of Education and Humanities,Pedagogy and Psychology,1,3.21,"Education, Finance",EDU410,Inclusive Education,7,Easy,5,0.63,1,Low
206466115,School of IT and Applied Mathematics,Information Systems,8,2.92,"Finance, Statistics",INF320,Information Security,6,Medium,3,0.59,1,Medium
243921750,School of Education and Humanities,Physics,7,3.12,Artificial Intelligence,PHY410,Statistical Physics,7,Medium,4,0.62,1,Low
233551947,School of IT and Applied Mathematics,Computer Science,1,2.31,"Education, Law",CSS210,Data Structures,3,Medium,4,0.4,0,High
246707028,"School of Social Sciences, Business and Law",Management,7,2.59,Artificial Intelligence,MGT410,Strategic Management,7,Medium,5,0.54,1,Medium
245936986,"School of Social Sciences, Business and Law",International Law,3,2.83,Finance,LAW410,International Arbitration,7,Easy,4,0.47,1,Medium
247528698,"School of Social Sciences, Business and Law",Management,3,2.44,Data Analysis,MGT210,Principles of Management,3,Hard,3,0.42,0,High
241723782,School of IT and Applied Mathematics,Computer Science,1,3.39,Education,CSS330,Operating Systems,5,Hard,4,0.46,0,Low
222264745,School of Education and Humanities,Mathematics,6,2.83,"Finance, Artificial Intelligence",MAT410,Functional Analysis,7,Medium,4,0.47,1,Medium
246577101,"School of Social Sciences, Business and Law",Management,1,2.62,"Law, Machine Learning, Artificial Intelligence",MGT410,Strategic Management,7,Hard,4,0.34,1,Medium
204663454,School of IT and Applied Mathematics,Statistics and Data Science,6,2.22,"Data Analysis, Law",CSS324,Introduction to Machine Learning,7,Medium,5,0.38,1,High
211516933,School of IT and Applied Mathematics,Statistics and Data Science,1,3.45,"Finance, Programming",SDS306,Simulation Modeling,5,Easy,3,0.57,1,Low
227840212,School of IT and Applied Mathematics,Computer Science,5,2.34,Business,CSS210,Data Structures,3,Medium,5,0.5,1,High
247229642,"School of Social Sciences, Business and Law",Management,8,3.5,Programming,MGT210,Principles of Management,3,Hard,3,0.58,0,Low
222610575,School of IT and Applied Mathematics,Information Systems,1,2.76,Data Analysis,INF320,Information Security,6,Easy,4,0.46,0,Medium
243832169,School of IT and Applied Mathematics,Information Systems,1,3.33,"Education, Finance, Data Analysis",INF320,Information Security,6,Hard,5,0.45,0,Low
238925181,"School of Social Sciences, Business and Law",International Law,2,2.71,"Statistics, Business",LAW210,International Public Law,3,Easy,4,0.46,1,Medium
226016084,School of Education and Humanities,Physics,2,3.9,Data Analysis,PHY410,Statistical Physics,7,Hard,4,0.54,0,Low
206864608,School of Education and Humanities,Physics,4,2.18,Research,PHY330,Electrodynamics,6,Hard,4,0.28,1,High
226419349,School of Education and Humanities,Physics,8,2.07,Machine Learning,PHY310,Quantum Mechanics,5,Medium,3,0.46,0,High
205951946,"School of Social Sciences, Business and Law",Finance,3,2.29,"Research, Programming, Finance",FIN410,Risk Management,7,Hard,3,0.29,0,High
225562423,School of Education and Humanities,Mathematics,5,2.35,Machine Learning,MAT410,Functional Analysis,7,Easy,3,0.4,0,High
232104496,School of Education and Humanities,Pedagogy and Psychology,7,3.71,"Research, Machine Learning, Business",EDU330,Teaching Methodologies,5,Medium,3,0.71,1,Low
205774644,School of IT and Applied Mathematics,Information Systems,8,2.04,"Programming, Business",INF340,Enterprise Systems,7,Medium,4,0.46,1,High
223243898,School of IT and Applied Mathematics,Information Systems,4,2.62,Statistics,INF305,Database Systems,5,Easy,3,0.44,1,Medium
203253324,School of Education and Humanities,Physics,7,3.78,"Finance, Programming",PHY310,Quantum Mechanics,5,Easy,5,0.72,1,Low
213279404,"School of Social Sciences, Business and Law",Economics,7,3.88,Statistics,ECO210,Microeconomics,3,Easy,4,0.73,1,Low
204670561,School of IT and Applied Mathematics,Information Systems,1,2.69,"Artificial Intelligence, Data Analysis, Law",INF340,Enterprise Systems,7,Easy,5,0.45,0,Medium
248831282,School of IT and Applied Mathematics,Information Systems,2,2.94,"Education, Artificial Intelligence, Programming",INF305,Database Systems,5,Easy,4,0.49,0,Medium
232197920,"School of Social Sciences, Business and Law",Finance,1,2.64,Artificial Intelligence,FIN220,Corporate Finance,4,Hard,3,0.35,1,Medium
209386755,"School of Social Sciences, Business and Law",International Law,5,2.99,"Research, Finance",LAW210,International Public Law,3,Medium,3,0.6,1,Medium
211458154,School of Education and Humanities,Physics,7,2.2,Programming,PHY410,Statistical Physics,7,Easy,5,0.48,0,High
207210559,"School of Social Sciences, Business and Law",International Law,2,3.01,"Programming, Machine Learning, Education",LAW330,Human Rights Law,5,Easy,4,0.5,0,Low
209982675,School of Education and Humanities,Pedagogy and Psychology,3,2.07,"Business, Data Analysis",EDU330,Teaching Methodologies,5,Medium,5,0.36,0,High
209024523,School of Education and Humanities,Mathematics,7,3.49,"Data Analysis, Machine Learning, Finance",MAT410,Functional Analysis,7,Hard,3,0.57,0,Low
202358946,School of Education and Humanities,Mathematics,2,3.83,"Research, Statistics",MAT310,Abstract Algebra,5,Medium,3,0.62,0,Low
239023701,"School of Social Sciences, Business and Law",Economics,3,3.84,Machine Learning,ECO210,Microeconomics,3,Hard,3,0.63,0,Low
248281471,"School of Social Sciences, Business and Law",Management,1,3.69,"Machine Learning, Law, Statistics",MGT210,Principles of Management,3,Easy,4,0.6,1,Low
218036204,School of Education and Humanities,Mathematics,1,2.4,"Law, Statistics, Business",MAT330,Topology,6,Hard,4,0.31,0,High
248253421,"School of Social Sciences, Business and Law",Management,1,3.28,"Statistics, Education",MGT210,Principles of Management,3,Hard,5,0.44,0,Low
219388091,School of IT and Applied Mathematics,Computer Science,8,2.36,"Business, Education",CSS330,Operating Systems,5,Hard,3,0.4,1,High
241372084,School of IT and Applied Mathematics,Statistics and Data Science,4,3.65,"Machine Learning, Business",CSS421,Computer Vision,7,Easy,3,0.6,1,Low
206282214,"School of Social Sciences, Business and Law",International Law,4,2.21,"Education, Data Analysis, Business",LAW210,International Public Law,3,Easy,5,0.48,1,High
242410956,School of IT and Applied Mathematics,Information Systems,4,3.65,"Artificial Intelligence, Business, Law",INF340,Enterprise Systems,7,Hard,5,0.5,1,Low
222675369,"School of Social Sciences, Business and Law",International Law,2,2.8,"Law, Programming, Data Analysis",LAW210,International Public Law,3,Hard,3,0.47,1,Medium
218556353,School of IT and Applied Mathematics,Statistics and Data Science,3,2.51,"Data Analysis, Research",SDS306,Simulation Modeling,5,Hard,3,0.33,0,Medium
246860411,School of IT and Applied Mathematics,Computer Science,4,2.28,"Finance, Law, Business",CSS210,Data Structures,3,Easy,5,0.49,1,High
218988042,"School of Social Sciences, Business and Law",Finance,6,2.6,"Research, Law, Programming",FIN410,Risk Management,7,Easy,3,0.44,0,Medium
217375169,"School of Social Sciences, Business and Law",International Law,2,3.02,"Business, Research",LAW330,Human Rights Law,5,Medium,4,0.5,0,Low
226138181,School of Education and Humanities,Pedagogy and Psychology,7,3.02,"Business, Finance, Research",EDU330,Teaching Methodologies,5,Hard,3,0.5,0,Low
204248988,School of Education and Humanities,Mathematics,8,2.84,Machine Learning,MAT310,Abstract Algebra,5,Easy,5,0.58,1,Medium
232101059,School of Education and Humanities,Pedagogy and Psychology,6,3.45,"Education, Business, Data Analysis",EDU330,Teaching Methodologies,5,Medium,3,0.67,1,Low
245462333,School of Education and Humanities,Pedagogy and Psychology,7,2.53,Education,EDU330,Teaching Methodologies,5,Medium,4,0.53,1,Medium
247705238,School of IT and Applied Mathematics,Statistics and Data Science,8,2.14,Programming,INF376,Natural Language Processing,7,Hard,5,0.37,1,High
235735613,School of Education and Humanities,Physics,6,2.7,"Machine Learning, Programming, Law",PHY310,Quantum Mechanics,5,Medium,3,0.56,1,Medium
